mode	model	cat	difficulty	sham_corr	ifg_corr	ifg_raw_p	ifg_effsize	presma_corr	presma_raw_p	presma_effsize	dual_corr	dual_raw_p	dual_effsize
order	word_length	Geschirr	15	0.44093748721813686	0.25807866357075987	0.25074925074925075	0.618880213263806	0.28839639646461646	0.46253746253746253	0.4138839522599953	0.18201485609724358	0.21478521478521478	0.6803674632846768	
order	word_length	Getränke	9	0.14758679802378968	0.02199167125864296	0.45054945054945056	0.42719790773678323	0.19656597652700122	0.7532467532467533	-0.18091407360041342	0.09097671037511651	0.7962037962037962	0.15136271185200897	
order	word_length	Fische	21	0.05623815283463335	0.005371735218360744	0.5864135864135864	0.3305368464431431	0.1260495763617321	0.6313686313686314	-0.2773093687380736	0.10428100468247957	0.7612387612387612	-0.17252095732064096	
order	word_length	Metalle	22	0.11689511477375962	0.1986734789714701	0.6773226773226774	-0.21908463421545207	0.06392547186979956	0.8341658341658341	0.11936592626673449	0.31597911754816327	0.27372627372627373	-0.6229053184630196	
order	word_length	Autoteile	5	0.06811223254293179	-0.01537184366950633	0.3356643356643357	0.5234179692441129	0.05115286904467405	0.8501498501498501	0.09950269310242303	0.14038300471640544	0.5734265734265734	-0.3162994001506378	
order	word_length	Kleidungsstücke	3	0.1718193139977754	0.06949702896452727	0.5764235764235764	0.3023459984157946	0.17757705964463866	0.9630369630369631	-0.02082085840367971	0.013133734572868316	0.4065934065934066	0.46255838874132793	
order	word_length	Bäume	12	0.379700481532322	0.3088438173510834	0.7532467532467533	0.15733409153112235	0.29443291725794446	0.7292707292707292	0.2044302627433327	0.26308911465147783	0.6203796203796204	0.2489466113709373	
order	word_length	Sportarten	2	0.146229294424712	0.02251534520292889	0.2137862137862138	0.7654644439907566	-0.13203466520137663	0.054945054945054944	1.0964398304534013	-0.04154521917318258	0.2057942057942058	0.6983024421045995	
order	word_length	Früchte	7	0.05064278496953293	0.353001114837516	0.029970029970029972	-1.206754612265627	0.09023753657945283	0.7782217782217782	-0.16509866863610748	0.056760466984376444	0.9760239760239761	-0.02392694095758296	
order	word_length	Insekten	19	0.1386227228239683	0.1296185471063549	0.949050949050949	0.026844528959365396	0.15693592016793514	0.9010989010989011	-0.061627312073984246	0.13504719343658245	0.978021978021978	0.010897321442194588	
order	word_length	Berufe	6	0.30490443128870476	0.024238658014677852	0.017982017982017984	1.4102343229151586	0.07274240161401332	0.09290709290709291	1.0104950318453	0.11749100743500925	0.21578421578421578	0.6733780605136748	
order	word_length	Spielzeug	17	0.21739996572382023	0.17843037349472282	0.8211788211788211	0.1291188768528041	0.16478756288677868	0.7592407592407593	0.15348501966467962	0.11381937001206306	0.7632367632367633	0.22601603208520493	
order	word_length	Lebensmittel	4	0.15475627918653298	0.1672059153016495	0.9150849150849151	-0.05072177761344598	0.12194883422407092	0.7552447552447552	0.20444261816881282	0.10136416623237017	0.41058941058941056	0.4663251686880977	
order	word_length	Kosmetik	14	0.07268715124722343	-0.3123040760093483	0.053946053946053944	1.1630713429881794	0.18621240935461034	0.5754245754245755	-0.3180943773912225	-0.008497382157516956	0.6723276723276723	0.22521745280076305	
order	word_length	Gartengeräte	18	0.17224389097971046	0.4120067084478198	0.2057942057942058	-0.7325946542240911	0.017412015684622303	0.38961038961038963	0.47414149835113545	0.2652110823306065	0.8201798201798202	-0.1950180594293658	
order	word_length	Tiere	1	0.04820716444820796	0.12098939504355073	0.5594405594405595	-0.33146458986354044	0.08813074826672775	0.7612387612387612	-0.17948687268353108	0.08228741523436033	0.8101898101898102	-0.15680353592573099	
order	word_length	Körperteile	0	0.17603154534173301	0.1635744948712092	0.9250749250749251	0.050513170125217825	0.3474012188419547	0.2947052947052947	-0.596314329374782	0.013813250432988125	0.32867132867132864	0.5165478986509294	
order	word_length	Gewürze	11	0.27224092178391945	-0.05940679953659105	0.061938061938061936	1.0057591920815867	0.15210178536157917	0.4935064935064935	0.36929850388218477	0.256041584023027	0.8961038961038961	0.04165739328049491	
order	word_length	Musikinstrumente	8	0.2654650254518272	0.16160552264826455	0.3946053946053946	0.4444435536719335	0.0643787204907816	0.024975024975024976	1.3673756582935463	-0.07033288290934109	0.03696303696303696	1.3645757529596576	
order	word_length	Werkzeug	16	-0.06775198522144855	-0.15630448009619097	0.5734265734265734	0.3077114267369579	0.040109207987427155	0.4805194805194805	-0.36798354716392045	0.09120433465194248	0.15284715284715283	-0.7839320588245908	
order	word_length	Gemüse	10	-0.02207084227080121	0.035796954110794865	0.5484515484515484	-0.3278013814441597	0.25896104464982556	0.12387612387612387	-0.9023184896595735	0.06453157359148247	0.5434565434565435	-0.34419742587057833	
order	word_length	Süßigkeiten	23	-0.024057052454411382	0.18633888538745022	0.2837162837162837	-0.6150172967012253	-0.019052067967365947	0.98001998001998	-0.015045678775285558	0.09233082452123526	0.6023976023976024	-0.29674092827214094	
order	word_length	Möbel	13	0.25236913477666634	0.3351808127713829	0.4595404595404595	-0.42007733968740846	0.21962882931134867	0.7082917082917083	0.19964563473214444	0.36713207393621056	0.23476523476523475	-0.6782677073409081	
order	word_length	Blumen	20	0.2668186413573574	0.30895938037853704	0.9080919080919081	-0.09122404716117859	0.08330448405199269	0.5334665334665335	0.3230787912280609	-0.11835855652528599	0.1878121878121878	0.7440136509435721	
