mode	model	cat	difficulty	sham_corr	ifg_corr	ifg_raw_p	ifg_effsize	presma_corr	presma_raw_p	presma_effsize	dual_corr	dual_raw_p	dual_effsize
rts	word_length	Geschirr	15	0.43769379005881476	0.2545546582749993	0.32367632367632365	0.565803529066216	0.07357910901132858	0.06493506493506493	1.084067217795193	0.2880147534674601	0.4835164835164835	0.3860092034862222	
rts	word_length	Getränke	9	0.0482284326504075	0.11449439952558012	0.6623376623376623	-0.22460991599515628	0.10751181554888824	0.6813186813186813	-0.2178167469040573	0.13512567465203495	0.5764235764235764	-0.32319981208166776	
rts	word_length	Fische	21	0.03959810110594635	0.11466157017711874	0.5474525474525475	-0.3211848088600853	0.153776778408976	0.4015984015984016	-0.4515982936602272	0.040059368739658735	0.994005994005994	-0.0015876716045969946	
rts	word_length	Metalle	22	0.24853338808034042	0.09530160771362739	0.2937062937062937	0.555394636773859	0.17441509660299814	0.6773226773226774	0.2237409395975849	0.010670697936965887	0.11888111888111888	0.8802846349256842	
rts	word_length	Autoteile	5	0.09925171370132342	-0.030518674952946717	0.22777222777222778	0.75447987114031	0.08167085314743723	0.9250749250749251	0.067683107526681	0.1285166802118443	0.8181818181818182	-0.11523938739276707	
rts	word_length	Kleidungsstücke	3	0.09368126522471004	-0.041739411010557836	0.37962037962037964	0.5161807615952578	0.02803911904517022	0.6373626373626373	0.2658028939727489	0.0037288948449127335	0.5094905094905094	0.3747099479263653	
rts	word_length	Bäume	12	-0.052439191436533715	-0.007590675098841156	0.8331668331668332	-0.11085878142396419	0.14526945661585458	0.19080919080919082	-0.7634286022167087	0.12435573636280235	0.2787212787212787	-0.6205037959015869	
rts	word_length	Sportarten	2	0.038950233852782803	0.028239937379631753	0.9370629370629371	0.044782703091854774	-0.16175440583265502	0.08291708291708291	1.0218355405280348	-0.11052729874441551	0.1888111888111888	0.6954180544606224	
rts	word_length	Früchte	7	-0.1468055271712134	0.16142299059295087	0.027972027972027972	-1.3411508923132094	-0.06451124173076934	0.5504495504495505	-0.340717674775647	-0.03657613607385652	0.3146853146853147	-0.5542644930972142	
rts	word_length	Insekten	19	0.1295035097397846	0.18276128380085552	0.7512487512487512	-0.1909105067032552	0.12596978333399245	0.985014985014985	0.010662992847154948	0.0464510809359014	0.6003996003996004	0.30977432243553704	
rts	word_length	Berufe	6	0.17335145761098314	0.05774508377159226	0.3926073926073926	0.47011212773316047	0.09104473600295403	0.6733266733266733	0.23910426129212856	0.038728227471204135	0.2957042957042957	0.6158791461204084	
rts	word_length	Spielzeug	17	0.09988405958330919	0.27265636600340076	0.2997002997002997	-0.567318904970419	0.25120072435847574	0.4905094905094905	-0.40180061246127485	0.11661492991347083	0.9470529470529471	-0.039870039343377385	
rts	word_length	Lebensmittel	4	0.17898404697484538	0.0777724000503097	0.6113886113886113	0.3036010681541729	0.14978160917944894	0.8491508491508492	0.09767332827805864	0.18818741798572625	0.9500499500499501	-0.030109111822044222	
rts	word_length	Kosmetik	14	0.015325391585379794	-0.12127392829870988	0.41058941058941056	0.45468674445601853	0.0773673953848393	0.6273726273726273	-0.27503689540573667	0.09388444549831405	0.5744255744255744	-0.3224078957744765	
rts	word_length	Gartengeräte	18	0.0903526645522167	0.04549053597458524	0.8271728271728271	0.12487709599768972	-0.06037982650550281	0.2647352647352647	0.6264813858536924	0.4332596678117299	0.07192807192807193	-1.0810296280651222	
rts	word_length	Tiere	1	0.11618981816789133	0.1258822380935626	0.9300699300699301	-0.04692220651512777	0.07082281516185226	0.5674325674325674	0.3017660089800326	0.07717815770787344	0.6873126873126874	0.23350779596002283	
rts	word_length	Körperteile	0	0.09833907418551059	0.012625756325918914	0.5064935064935064	0.3423536706895208	0.15340689961265397	0.6163836163836164	-0.28052346803441386	0.13028280921351354	0.8101898101898102	-0.13623530900722436	
rts	word_length	Gewürze	11	0.2551122390126505	-0.173521940670915	0.004995004995004995	3.061993097425563	0.07695105899386344	0.17082917082917082	0.7917254841981409	0.1821449090666359	0.4645354645354645	0.4517176601124011	
rts	word_length	Musikinstrumente	8	0.03264920121641609	0.04040955408328057	0.9300699300699301	-0.04150806018008131	0.12493318554919441	0.27472527472527475	-0.5622561087165939	-0.02186130650703737	0.7092907092907093	0.21204182775332764	
rts	word_length	Werkzeug	16	0.09213903961658691	0.00929923806363181	0.6663336663336663	0.22613407946633837	0.24610481995700897	0.2727272727272727	-0.6516676551600462	0.2010865655349171	0.35364635364635366	-0.5210974046883307	
rts	word_length	Gemüse	10	-0.05750000613577483	0.03362895896422128	0.43456543456543456	-0.42987133154032814	0.06404430252336386	0.6333666333666333	-0.34304348228202725	0.011534087429861268	0.6503496503496503	-0.2455672384328894	
rts	word_length	Süßigkeiten	23	-0.01608524696006264	0.09781892320080664	0.5344655344655345	-0.3806442636208025	0.2083205789011817	0.17882117882117882	-0.7561272035045801	-0.04099319634604299	0.7692307692307693	0.14936676320528908	
rts	word_length	Möbel	13	0.15727202562346018	0.22907072369371692	0.6403596403596403	-0.23467244313145597	0.2778349322119979	0.4155844155844156	-0.4595884351373007	0.05294295447272205	0.44155844155844154	0.44141364028060476	
rts	word_length	Blumen	20	0.10515931389681776	0.09981813503851955	0.961038961038961	0.024972147216915982	-0.05236614734786453	0.3036963036963037	0.6230618289931844	-0.018996718476705587	0.4355644355644356	0.42411364186979056	
